73.916;37.5687;208.557129;0.460544;;;
74.280;37.7114;207.495773;0.462833;;;
74.644;37.8515;205.768311;0.465102;;;
75.008;37.9912;204.783951;0.467393;;;
75.373;38.1305;205.326904;0.469600;;;
75.737;38.2688;205.656708;0.471889;;;
76.101;38.4056;207.239426;0.474178;;;
76.465;38.5416;206.584076;0.476467;;;
76.829;38.6763;206.128754;0.478746;;;
77.193;38.8142;206.931030;0.481037;;;
77.557;38.9493;206.319839;0.483233;;;
77.921;39.0798;206.324905;0.485522;;;
78.286;39.2124;206.706772;0.487811;;;
78.650;39.3448;206.760864;0.490100;;;
79.014;39.4722;206.565979;0.492389;;;
79.378;39.6008;206.240021;0.494581;;;
79.742;39.7288;206.842377;0.496872;;;
80.106;39.8539;205.757782;0.499156;;;
80.470;39.9804;204.005508;0.501444;;;
80.835;40.1037;202.586960;0.503644;;;
81.199;40.2249;203.858566;0.506022;;;
81.563;40.3499;205.944733;0.508311;;;
81.927;40.4729;206.241653;0.510500;;;
82.291;40.5919;206.373230;0.512789;;;
82.655;40.7126;207.475006;0.515078;;;
83.020;40.8320;208.030670;0.517367;;;
83.384;40.9485;208.800705;0.519580;;;
83.748;41.0651;207.865082;0.521870;;;
84.112;41.1792;208.261597;0.524133;;;
84.476;41.2929;207.577438;0.526422;;;
84.840;41.4070;206.852112;0.528711;;;
85.204;41.5176;206.499573;0.531000;;;
85.568;41.6258;204.693115;0.533224;;;
85.933;41.7365;204.498352;0.535515;;;
86.297;41.8450;205.257385;0.537767;;;
86.661;41.9496;205.119720;0.540056;;;
87.025;42.0570;203.327576;0.542344;;;
87.389;42.1642;202.265793;0.544633;;;
87.753;42.2691;201.422913;0.546869;;;
88.117;42.3735;200.910416;0.549111;;;
88.482;42.4750;199.168945;0.551400;;;
88.846;42.5766;199.580719;0.553689;;;
89.210;42.6786;198.777802;0.555978;;;
89.574;42.7780;197.340179;0.558167;;;
89.938;42.8770;195.847382;0.560513;;;
90.302;42.9773;194.215027;0.562804;;;
90.666;43.0727;193.886841;0.565033;;;
91.030;43.1650;193.843063;0.567322;;;
91.395;43.2579;193.971985;0.569611;;;
91.759;43.3488;193.987625;0.571867;;;
92.123;43.4386;193.424088;0.574089;;;
92.487;43.5278;191.776154;0.576378;;;
92.851;43.6134;191.996002;0.578667;;;
93.215;43.6969;193.078796;0.580956;;;
93.579;43.7791;194.211060;0.583244;;;
93.944;43.8571;197.331818;0.585433;;;
94.308;43.9333;199.028000;0.587802;;;
94.672;44.0116;199.792084;0.590011;;;
95.036;44.0894;198.670258;0.592300;;;
95.400;44.1647;198.319366;0.594574;;;
95.764;44.2404;197.452347;0.596865;;;
96.128;44.3167;196.667755;0.599156;;;
96.492;44.3899;196.167603;0.601356;;;
96.857;44.4635;195.338150;0.603644;;;
97.221;44.5359;194.387665;0.605933;;;
97.585;44.6077;194.478851;0.608219;;;
97.949;44.6832;194.717377;0.610509;;;
98.313;44.7544;194.117767;0.612700;;;
98.677;44.8250;193.675720;0.614991;;;
99.041;44.8988;192.628250;0.617278;;;
99.406;44.9692;191.330139;0.619567;;;
99.770;45.0386;190.633545;0.621856;;;
100.134;45.1111;189.953522;0.624144;;;
100.498;45.1836;189.240387;0.626344;;;
100.862;45.2541;188.886017;0.628622;;;
101.226;45.3237;187.975937;0.630911;;;
101.590;45.3936;187.657684;0.633200;;;
101.955;45.4626;182.636459;0.635489;;;
102.319;45.5330;175.444061;0.637778;;;
102.683;45.6007;163.848969;0.639989;;;
103.047;45.6681;153.557770;0.642280;;;
103.411;45.7388;140.787628;0.644544;;;
103.775;45.8073;124.784317;0.646833;;;
104.139;45.8729;114.960571;0.649122;;;
104.503;45.9427;107.473801;0.651411;;;
104.868;46.0112;92.824326;0.653633;;;
105.232;46.0781;82.051910;0.655889;;;
105.596;46.1461;67.973190;0.658178;;;
105.960;46.2134;53.881462;0.660467;;;
106.324;46.2803;46.897339;0.662756;;;
106.688;46.3478;36.915154;0.664987;;;
107.052;46.4134;28.169510;0.667233;;;
107.417;46.4765;17.501120;0.669522;;;
107.781;46.5444;9.163970;0.671811;;;
108.145;46.6099;0.056125;0.674100;;;
108.509;46.6738;-10.207475;0.676341;;;
108.873;46.7405;-14.376031;0.678631;;;
109.237;46.8072;-17.212799;0.680867;;;
109.601;46.8731;-17.432640;0.683156;;;
109.966;46.9387;-17.568438;0.685444;;;
110.330;47.0053;-17.679440;0.687733;;;
110.694;47.0729;-17.252537;0.690022;;;
111.058;47.1412;-18.801769;0.692276;;;
111.422;47.2079;-23.699476;0.694500;;;
111.786;47.2614;-28.698380;0.696789;;;
112.150;47.7091;-36.355965;0.699607;;;
112.514;48.2071;-44.319397;0.712406;;;
112.879;48.4644;-50.854202;0.723726;;;
113.243;48.7237;-56.518410;0.735098;;;
113.607;49.0219;-59.547050;0.746444;;;
113.971;49.3258;-65.271484;0.757791;;;
114.335;49.6304;-69.602615;0.769219;;;
114.699;49.9434;-70.341522;0.780483;;;
115.063;50.2451;-72.149094;0.791915;;;
115.428;50.5412;-77.704796;0.803263;;;
115.792;50.8404;-83.831299;0.814611;;;
116.156;51.1259;-86.744293;0.825969;;;
116.520;51.4047;-87.193954;0.837315;;;
116.884;51.6738;-86.849701;0.848661;;;
117.248;51.9434;-86.187859;0.860007;;;
117.612;52.2214;-87.150673;0.871354;;;
