=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.04.26 16:49:14 =~=~=~=~=~=~=~=~=~=~=~=



















































































683782,238.953,23.375,0x00
684787,238.922,23.406,0x00
685792,238.719,23.375,0x00
686797,238.438,23.406,0x00
687802,239.141,23.406,0x00
688807,239.156,23.422,0x00
689812,239.422,23.422,0x00
690817,238.969,23.375,0x00
691822,239.203,23.453,0x00
692827,239.234,23.406,0x00
693832,239.672,23.422,0x00
694837,239.586,23.375,0x00
695842,240.039,23.406,0x00
696847,239.477,23.422,0x00
697852,240.406,23.422,0x00
698857,240.578,23.375,0x00
699862,240.656,23.375,0x00
700867,240.680,23.422,0x00
701872,240.781,23.422,0x00
702877,240.578,23.422,0x00
703882,240.477,23.406,0x00
704887,240.430,23.453,0x00
705892,240.289,23.375,0x00
706897,240.875,23.406,0x00
707902,240.695,23.422,0x00
708907,240.859,23.422,0x00
709912,240.094,23.375,0x00
710917,240.227,23.453,0x00
711922,241.281,23.469,0x00
712927,241.195,23.453,0x00
713932,240.359,23.453,0x00
714937,240.289,23.422,0x00
715942,239.742,23.453,0x00
716947,240.055,23.453,0x00
717952,239.875,23.422,0x00
718957,240.656,23.422,0x00
719962,240.875,23.453,0x00
720967,240.344,23.453,0x00
721972,240.508,23.422,0x00
722977,241.008,23.453,0x00
723982,240.859,23.453,0x00
724987,241.148,23.469,0x00
725992,241.297,23.375,0x00
726997,240.781,23.453,0x00
728002,240.844,23.453,0x00
729007,241.281,23.422,0x00
730012,241.242,23.422,0x00
731017,241.031,23.453,0x00
732022,240.781,23.453,0x00
733027,241.078,23.453,0x00
734032,240.758,23.422,0x00
735037,240.375,23.453,0x00
736042,240.227,23.453,0x00
737047,240.039,23.422,0x00
738052,240.562,23.469,0x00
739057,240.695,23.453,0x00
740062,240.883,23.469,0x00
741067,241.078,23.406,0x00
742072,240.758,23.500,0x00
743077,240.906,23.500,0x00
744082,240.914,23.469,0x00
745087,241.125,23.422,0x00
746092,241.125,23.469,0x00
747097,240.977,23.500,0x00
748102,241.242,23.469,0x00
749107,240.828,23.453,0x00
750112,241.125,23.469,0x00
751117,240.883,23.469,0x00
752122,240.641,23.469,0x00
753127,240.641,23.453,0x00
754132,240.578,23.453,0x00
755137,240.945,23.469,0x00
756142,241.094,23.453,0x00
757147,241.344,23.469,0x00
758152,240.328,23.469,0x00
759157,240.094,23.469,0x00
760162,240.008,23.500,0x00
761167,240.375,23.469,0x00
762172,240.547,23.469,0x00
763177,240.547,23.469,0x00
764182,240.812,23.531,0x00
765187,241.078,23.469,0x00
766192,240.906,23.453,0x00
767197,240.797,23.469,0x00
768202,240.195,23.531,0x00
769207,240.445,23.453,0x00
770212,240.625,23.500,0x00
771217,240.641,23.500,0x00
772222,240.781,23.531,0x00
773227,240.766,23.531,0x00
774232,240.578,23.531,0x00
775237,240.523,23.547,0x00
776242,240.461,23.469,0x00
777247,240.477,23.500,0x00
778252,240.711,23.531,0x00
779257,240.781,23.547,0x00
780262,240.812,23.609,0x00
781267,240.742,23.500,0x00
782272,240.641,23.547,0x00
783277,240.977,23.547,0x00
784282,240.883,23.500,0x00
785287,240.523,23.531,0x00
786292,240.422,23.531,0x00
787297,240.625,23.578,0x00
788302,240.711,23.531,0x00
789307,240.828,23.547,0x00
790312,241.094,23.547,0x00
791317,241.445,23.547,0x00
792322,241.242,23.578,0x00
793327,241.016,23.547,0x00
794332,240.844,23.578,0x00
795337,240.844,23.578,0x00
796342,240.758,23.547,0x00
797347,240.797,23.578,0x00
798352,240.141,23.547,0x00
799357,239.742,23.547,0x00
800362,240.109,23.578,0x00
801367,239.992,23.578,0x00
802372,239.977,23.578,0x00
803377,240.078,23.578,0x00
804382,240.227,23.656,0x00
805387,239.953,23.609,0x00
